iteration,newton_mean,newton_std,gradient_mean,gradient_std,trust-constr_mean,trust-constr_std
0,0.0,0.0,0.0,0.0,0.00042206055365294503,0.0014965858184878204
1,0.6801727063922494,0.18718627431645585,0.6765361221032176,0.19589055830652066,0.6267781114388241,0.19039454634804442
2,0.7635055391344088,0.16052387512414595,0.7518913435195962,0.18140294175680938,0.6767601777436326,0.16260263767102406
3,0.7912906444165314,0.14428326452705154,0.7781277985834021,0.166023948292963,0.7466330673342517,0.13947332713184213
4,0.8043326497222856,0.1389564822354369,0.7926238423954473,0.15406005913778073,0.7740806568354784,0.13596567610618301
5,0.8090895457840506,0.1386449865539092,0.7993653134540365,0.1492321739507944,0.7896521068588807,0.13511065731416222
6,0.8119019237544406,0.13832440970536602,0.8052939801503238,0.14603340224671382,0.7963901576873366,0.1350539609241768
7,0.8133972002790708,0.13854785132278483,0.8093097051745799,0.1424810833303885,0.8002335170774043,0.13437032952422345
8,0.8142460974098058,0.1383689530448383,0.8112740784670857,0.14061543063957005,0.8037430880580613,0.13391941041198668
9,0.8151211525664777,0.13809807650932018,0.812624544804326,0.13962470500626759,0.8063103721306234,0.1334490589126252
10,0.8155872282830637,0.13804022047029768,0.8132823347589467,0.13910614755860343,0.8087756718725365,0.1334209733308759
11,0.8159451299048321,0.13803194313352385,0.8137499256117249,0.1387582213243833,0.8104817976644975,0.13353070660454253
12,0.81605694214378,0.13803842788929255,0.8142021298992407,0.1385193469374238,0.8118792582002918,0.13383297468463506
13,0.8161649084055667,0.13800112214572402,0.8146259409928,0.13834151629093383,0.813043520946705,0.13431657423967677
14,0.8162229050146973,0.13799808569355887,0.8151174547209195,0.13805279946357163,0.8141057229606554,0.13482146051140406
15,0.8162795054033043,0.1379562650300303,0.8154108927287079,0.13788024932940743,0.8149351709037029,0.13531132551618605
16,0.8163346343278355,0.1379515472269827,0.8155730625803266,0.13781930548795598,0.815533657616593,0.13565480499560162
17,0.8163902053102235,0.1379098850901242,0.8158806081801498,0.13763010578472606,0.8159560415313206,0.13588001044435966
18,0.8164477082842653,0.13790314923982627,0.8163297774951471,0.13729566860928508,0.8162953419989285,0.1360752703841413
19,0.816505258791205,0.13785937464250814,0.8166161395195828,0.13717199587249157,0.8165652587474406,0.13625309032630897
20,0.8165677129885183,0.13784812201295685,0.8167236262163758,0.1371593209305185,0.8167108932425283,0.13632448275743714
21,0.8166304363973813,0.13779924290773468,0.81681440747824,0.13717707721542144,0.8168520385848081,0.1364048390317303
22,0.8168308044098496,0.1378120460207454,0.8168603529975966,0.1371771874207247,0.8169828200561153,0.13647928662126055
23,0.8169874286070591,0.13777749897797148,0.8169045121937413,0.13717290539380247,0.8171256134761329,0.13657593058056428
24,0.8170566598762633,0.13773388301549397,0.8169610095112267,0.13719348860431618,0.8172512401449447,0.13666706731964293
25,0.817148660242695,0.13764758109471106,0.8170081154590219,0.1371997015517385,0.8173532554749143,0.13674085773467845
26,0.8172002315054676,0.1375996899872546,0.8170606948902776,0.13719824562039296,0.8174224146411981,0.13679234951097125
27,0.8176118817425865,0.13724343956390306,0.8170915826074419,0.13720217246810967,0.8174692059024962,0.13682899260294895
28,0.8177624759210509,0.1371278875304674,0.817128771187727,0.13720930310241183,0.817515212223687,0.13686618787354388
29,0.8178046327393167,0.13709956994111464,0.8171668358804877,0.13719963973211816,0.817561997847136,0.1369049400165655
30,0.8178158417343805,0.1370923731351691,0.8172848412189632,0.13720108552362192,0.817561997847136,0.1369049400165655
31,0.8178174008938615,0.1370940866819847,0.8173443959608435,0.1371940354248249,0.817561997847136,0.1369049400165655
32,0.817817898390687,0.13709467129105707,0.8173666208542743,0.13719552496268975,0.817561997847136,0.1369049400165655
33,0.8178193718923933,0.13709640336589946,0.8173800985775977,0.13719356714006636,0.817561997847136,0.1369049400165655
34,0.8178198445181954,0.13709695908879427,0.8173965335165692,0.13719525247309433,0.817561997847136,0.1369049400165655
35,0.8178212978782757,0.13709866846482213,0.8174063589242379,0.13719387070261477,0.817561997847136,0.1369049400165655
36,0.8178217507394325,0.13709920124942923,0.8174185462104159,0.13719560182925872,0.817561997847136,0.1369049400165655
37,0.8178231871426815,0.1371008916283453,0.8174272695369172,0.13719419554256443,0.817561997847136,0.1369049400165655
38,0.817823624648053,0.13710140663299336,0.8174383334199589,0.1371967424970998,0.817561997847136,0.1369049400165655
39,0.8178250470445048,0.13710308145075017,0.8174481847741678,0.13719753142933466,0.817561997847136,0.1369049400165655
40,0.8178254730903941,0.13710358324033708,0.817457275496001,0.1371994541519405,0.817561997847136,0.1369049400165655
41,0.8178268842574752,0.13710524573904376,0.8174651064655104,0.13719946470332667,0.817561997847136,0.1369049400165655
42,0.8178273023678958,0.13710573844855156,0.8174725077411025,0.13720081053074543,0.817561997847136,0.1369049400165655
43,0.8178287049652218,0.13710739174010628,0.8174781198758845,0.13720157929234453,0.817561997847136,0.1369049400165655
44,0.8178291184068598,0.13710787920889078,0.81748504741871,0.13720320911955575,0.817561997847136,0.1369049400165655
45,0.81783051502661,0.13710952633373502,0.8174900507618358,0.13720404371852804,0.817561997847136,0.1369049400165655
46,0.8178309269058229,0.1371100122191028,0.8174965481073392,0.1372058693006208,0.817561997847136,0.1369049400165655
47,0.8178323201196699,0.1371116562012039,0.8175010893603187,0.13720682423274022,0.817561997847136,0.1369049400165655
48,0.8178327334666438,0.13711214407723513,0.8175069371695723,0.13720874316369538,0.817561997847136,0.1369049400165655
49,0.8178341258715378,0.13711378797798138,0.8175108109779269,0.13721037485894771,0.817561997847136,0.1369049400165655
